,tweet_id,media_type,retweet_count,favorite_count,user_followers
860,761292947749015552,photo,1187,4729,7620347
861,761227390836215808,photo,1681,5622,7620347
862,761004547850530816,photo,3752,11974,7620347
863,760893934457552897,photo,1052,4043,7620347
864,760656994973933572,photo,2083,6990,7620347
865,760641137271070720,photo,1397,5246,7620347
866,760539183865880579,photo,3927,8025,7620347
867,760521673607086080,no media,1512,4472,7620347
868,760290219849637889,video,12417,28390,7620347
869,760252756032651264,photo,933,4170,7620347
870,760190180481531904,photo,1956,6034,7620347
871,760153949710192640,no media,34,0,7620347
872,759943073749200896,no media,2260,6280,7620347
873,759923798737051648,photo,6127,15541,7620347
874,759846353224826880,photo,2143,7110,7620347
875,759793422261743616,photo,2053,6302,7620347
876,759566828574212096,photo,22822,0,7620347
877,759557299618865152,photo,1267,4973,7620347
878,759447681597108224,photo,2648,8979,7620347
879,759446261539934208,no media,524,1768,7620348
880,759197388317847553,photo,2103,6403,7620348
881,759159934323924993,photo,1257,0,7620348
882,759099523532779520,photo,4512,15373,7620348
883,759047813560868866,photo,2181,6891,7620348
884,758854675097526272,photo,966,3755,7620348
885,758828659922702336,photo,4142,11816,7620348
886,758740312047005698,photo,1730,6061,7620428
887,758474966123810816,photo,1072,4046,7620428
888,758467244762497024,video,2408,5083,7620428
889,758405701903519748,photo,2082,5500,7620428
890,758355060040593408,photo,1171,3627,7620428
891,758099635764359168,no media,10888,20303,7620428
892,758041019896193024,photo,404,2864,7620428
893,757741869644341248,photo,3514,7276,7620428
894,757729163776290825,photo,8751,0,7620428
895,757725642876129280,photo,1313,4805,7620428
896,757611664640446465,photo,1207,4822,7620428
897,757597904299253760,photo,314,0,7620428
898,757596066325864448,photo,1142,4599,7620428
899,757400162377592832,photo,7384,16013,7620428
900,757393109802180609,photo,1886,6166,7620428
901,757354760399941633,photo,1537,4772,7620428
902,756998049151549440,photo,2142,6626,7620428
903,756939218950160384,photo,2169,7036,7620428
904,756651752796094464,photo,1413,5353,7620428
905,756526248105566208,photo,3902,10981,7620428
906,756303284449767430,photo,1168,4170,7620428
907,756288534030475264,photo,18853,45246,7620428
908,756275833623502848,photo,1641,6797,7620428
909,755955933503782912,video,3122,7754,7620428
910,755206590534418437,photo,5811,17396,7620428
911,755110668769038337,video,11959,22427,7620428
912,754874841593970688,photo,8626,0,7620428
913,754856583969079297,photo,2725,7263,7620428
914,754747087846248448,photo,564,2720,7620428
915,754482103782404096,video,2102,5607,7620428
916,754449512966619136,photo,792,3951,7620428
917,754120377874386944,photo,2523,8272,7620428
918,753655901052166144,photo,2346,6168,7620428
919,753420520834629632,video,3848,8372,7620428
920,753398408988139520,video,2074,6101,7620428
921,753375668877008896,photo,2511,8054,7620428
922,753298634498793472,no media,6214,0,7620428
923,753294487569522689,photo,1123,3585,7620429
924,753039830821511168,no media,22584,39200,7620429
925,753026973505581056,photo,1052,4105,7620429
926,752932432744185856,no media,7364,13335,7620429
927,752917284578922496,photo,1699,7284,7620429
928,752701944171524096,no media,3117,0,7620429
929,752682090207055872,photo,1730,6316,7620429
930,752660715232722944,photo,1702,4659,7620429
931,752568224206688256,no media,2462,5830,7620429
932,752519690950500352,photo,3714,7784,7620429
933,752334515931054080,video,1187,4032,7620429
934,752309394570878976,video,17990,0,7620429
935,752173152931807232,photo,1989,6276,7620429
936,751950017322246144,no media,1002,3247,7620429
937,751937170840121344,photo,1449,5497,7620429
938,751830394383790080,photo,2113,6117,7620429
939,751793661361422336,no media,3137,6187,7620429
940,751598357617971201,photo,3276,8339,7620429
941,751583847268179968,photo,1197,4646,7620429
942,751538714308972544,photo,1362,5314,7620429
943,751456908746354688,video,1076,3378,7620429
944,751251247299190784,video,6316,13183,7620429
945,751205363882532864,photo,1968,6650,7620429
946,751132876104687617,photo,1399,5360,7620429
947,750868782890057730,photo,1493,5030,7619839
948,750719632563142656,photo,5424,13923,7620429
949,750506206503038976,photo,1239,4685,7620429
950,750429297815552001,photo,4633,13892,7620429
951,750383411068534784,photo,1224,4805,7620429
952,750381685133418496,no media,31,730,7620429
953,750147208377409536,photo,1036,3270,7620429
954,750132105863102464,photo,1371,3826,7620429
955,750117059602808832,photo,1402,4567,7620429
956,750101899009982464,photo,906,3197,7620429
957,750086836815486976,photo,588,2289,7620429
958,750071704093859840,photo,3594,8293,7620429
959,750056684286914561,photo,962,3307,7620429
960,750041628174217216,photo,666,3346,7619839
961,750026558547456000,photo,847,2859,7620429
962,750011400160841729,photo,976,3421,7620429
963,749996283729883136,photo,872,3202,7620429
964,749981277374128128,photo,2636,5381,7620429
965,749774190421639168,photo,1410,4893,7620429
966,749417653287129088,photo,1788,6421,7620429
967,749403093750648834,photo,587,2769,7620429
968,749395845976588288,photo,3724,9062,7620429
969,749317047558017024,video,2379,5772,7620429
970,749075273010798592,no media,2225,6066,7620429
971,749064354620928000,photo,1624,5046,7620429
972,749036806121881602,photo,840,3265,7620429
973,748977405889503236,photo,3651,11282,7620429
974,748932637671223296,photo,2424,6151,7620429
975,748705597323898880,video,1020,2913,7620429
976,748699167502000129,photo,1716,4986,7620429
977,748692773788876800,photo,1426,4464,7620429
978,748575535303884801,photo,2133,6383,7620429
979,748568946752774144,video,720,2298,7620429
980,748346686624440324,photo,1332,5500,7620430
981,748337862848962560,no media,4421,8105,7620430
982,748324050481647620,photo,821,3894,7620430
983,748307329658011649,photo,764,3852,7620430
984,748220828303695873,no media,8363,14874,7620430
985,747963614829678593,photo,2303,6084,7620430
986,747933425676525569,photo,2736,6967,7620430
987,747885874273214464,photo,1058,3105,7620430
988,747844099428986880,photo,806,2951,7620430
989,747816857231626240,photo,1246,5094,7620430
990,747651430853525504,no media,168,1453,7620430
991,747648653817413632,no media,6271,13558,7620430
992,747600769478692864,photo,588,2437,7620430
993,747594051852075008,photo,1126,3888,7620430
994,747512671126323200,photo,1699,5835,7620430
995,747461612269887489,photo,1103,4061,7620430
996,747439450712596480,no media,2064,5713,7620430
997,747242308580548608,no media,3085,0,7620430
998,747219827526344708,photo,1697,5545,7620430
999,747204161125646336,photo,989,3546,7620430
1000,747103485104099331,photo,4275,10069,7620430
1001,746906459439529985,photo,317,3028,7620430
1002,746872823977771008,photo,2304,6300,7620430
1003,746818907684614144,photo,1851,5568,7620430
1004,746790600704425984,photo,1704,5120,7620430
1005,746757706116112384,no media,4185,10054,7620430
1006,746726898085036033,photo,1916,6339,7620430
1007,746542875601690625,no media,1998,5282,7620430
1008,746521445350707200,no media,1054,0,7620430
1009,746507379341139972,photo,1160,4864,7620430
1010,746369468511756288,photo,1761,6473,7620430
1011,746131877086527488,photo,2356,7258,7620430
1012,746056683365994496,photo,872,3724,7620430
1013,745789745784041472,photo,1142,4232,7620430
1014,745712589599014916,photo,2481,7335,7620430
1015,745433870967832576,photo,2714,7448,7620430
1016,745422732645535745,photo,2599,9000,7620430
1017,745314880350101504,photo,2964,7532,7620430
1018,745074613265149952,no media,3779,8225,7620430
1019,745057283344719872,photo,2433,7592,7620430
1020,744995568523612160,photo,666,3114,7620430
1021,744971049620602880,photo,2882,8266,7620430
1022,744709971296780288,photo,1669,5861,7620430
1023,744334592493166593,photo,2284,7091,7620430
1024,744234799360020481,video,83658,164300,7620430
1025,744223424764059648,no media,398,1772,7620430
1026,743980027717509120,photo,1163,4356,7620430
1027,743895849529389061,photo,1023,3819,7620430
1028,743835915802583040,no media,2231,0,7620430
1029,743609206067040256,photo,1475,4694,7620430
1030,743595368194129920,photo,7029,19358,7620430
1031,743545585370791937,photo,998,3695,7620430
1032,743510151680958465,video,3949,8292,7620430
1033,743253157753532416,photo,1303,4434,7620430
1034,743222593470234624,photo,2034,6490,7620430
1035,743210557239623680,photo,1459,4027,7620430
1036,742534281772302336,no media,3795,7384,7620430
1037,742528092657332225,photo,2132,4647,7620430
1038,742465774154047488,photo,4154,7609,7620430
1039,742423170473463808,photo,4056,10311,7620430
1040,742385895052087300,photo,2124,7128,7620430
1041,742161199639494656,photo,1471,4552,7620430
1042,742150209887731712,photo,1665,5384,7620430
1043,741793263812808706,photo,1611,4776,7620430
1044,741743634094141440,photo,2953,8562,7620430
1045,741438259667034112,photo,892,3843,7620430
1046,741303864243200000,photo,3457,9189,7620430
1047,741099773336379392,no media,5926,10523,7620430
1048,741067306818797568,photo,3297,9898,7620430
1049,740995100998766593,photo,2956,6703,7620430
1050,740711788199743490,photo,996,3569,7620430
1051,740699697422163968,photo,836,2970,7620430
1052,740676976021798912,photo,7252,19026,7620430
1053,740373189193256964,photo,14191,36422,7620430
1054,740365076218183684,photo,467,2591,7620430
1055,740359016048689152,photo,913,3454,7620430
1056,740214038584557568,photo,2101,7002,7620430
1057,739979191639244800,photo,6315,20908,7620430
1058,739932936087216128,photo,1151,4244,7620430
1059,739844404073074688,photo,913,3972,7620430
1060,739623569819336705,no media,1451,3981,7620430
1061,739606147276148736,photo,1768,5632,7620430
1062,739544079319588864,photo,22822,41551,7620430
1063,739485634323156992,photo,3135,7529,7620431
1064,739238157791694849,video,61969,121349,7620431
1065,738891149612572673,no media,6,113,7620431
1066,738885046782832640,photo,1218,3938,7620431
1067,738883359779196928,photo,864,3492,7620431
1068,738537504001953792,photo,1665,5333,7620431
1069,738402415918125056,photo,898,3412,7620431
1070,738184450748633089,photo,1290,4507,7620431
1071,738166403467907072,photo,3633,9215,7620431
1072,738156290900254721,photo,699,2652,7620431
1073,737826014890496000,photo,1876,5518,7620431
1074,737800304142471168,photo,3688,10454,7620431
1075,737678689543020544,photo,1426,5275,7620431
1076,737445876994609152,photo,4757,10770,7620431
1077,737322739594330112,photo,864,3777,7620431
1078,737310737551491075,video,7907,15357,7620431
1079,736736130620620800,photo,1846,4512,7620431
1080,736392552031657984,no media,7907,18587,7620431
1081,736365877722001409,photo,1336,4169,7620431
1082,736225175608430592,photo,2950,8498,7620431
1083,736010884653420544,photo,3166,8258,7620431
1084,735991953473572864,photo,1224,3763,7620431
1085,735648611367784448,photo,1171,4195,7620431
1086,735635087207878657,photo,2497,6462,7620431
1087,735274964362878976,photo,5410,13597,7620431
1088,735256018284875776,photo,945,3496,7620431
1089,735137028879360001,photo,1031,3272,7620431
1090,734912297295085568,photo,549,2861,7620431
1091,734787690684657664,photo,6707,13137,7620431
1092,734776360183431168,photo,582,2622,7620431
1093,734559631394082816,no media,421,1565,7620431
1094,733828123016450049,photo,828,3753,7620431
1095,733822306246479872,photo,1074,3833,7620431
1096,733482008106668032,photo,1012,3288,7620431
1097,733460102733135873,photo,1360,4397,7620431
1098,733109485275860992,photo,17893,51484,7620431
1099,732732193018155009,photo,569,2552,7620431
1100,732726085725589504,photo,942,3691,7620431
1101,732585889486888962,photo,821,3852,7620431
1102,732375214819057664,photo,2689,8449,7620431
1103,732005617171337216,photo,5812,15610,7620431
1104,731285275100512256,photo,1048,3643,7620431
1105,731156023742988288,photo,1352,4009,7620431
1106,730924654643314689,photo,2106,6399,7620431
1107,730573383004487680,photo,2292,5137,7620431
1108,730427201120833536,photo,1108,3620,7620431
1109,730211855403241472,photo,1125,4000,7620431
1110,730196704625098752,photo,2045,5109,7620431
1111,729854734790754305,photo,1200,4212,7620431
1112,729838605770891264,video,409,1784,7620431
1113,729823566028484608,photo,1317,4166,7620431
1114,729463711119904772,photo,2459,6059,7620431
1115,729113531270991872,photo,349,1970,7620431
1116,728986383096946689,photo,871,3299,7620431
1117,728760639972315136,photo,1813,4879,7620431
1118,728751179681943552,photo,721,2892,7620431
1119,728653952833728512,photo,1104,3454,7620431
1120,728409960103686147,photo,2131,5123,7620431
1121,728387165835677696,photo,1019,3827,7620431
1122,728046963732717569,photo,1252,4495,7620431
1123,728035342121635841,photo,1772,4752,7620431
1124,728015554473250816,photo,1162,4276,7620431
1125,727685679342333952,photo,678,3061,7620431
1126,727644517743104000,photo,1853,6157,7620431
1127,727524757080539137,photo,1295,4665,7620431
1128,727314416056803329,photo,799,3471,7620431
1129,727286334147182592,photo,870,3180,7620431
1130,727175381690781696,photo,1462,4039,7620431
1131,727155742655025152,no media,1405,3796,7620431
1132,726935089318363137,photo,2604,7184,7620431
1133,726887082820554753,photo,1598,4007,7620431
1134,726828223124897792,photo,1070,3705,7620431
1135,726224900189511680,photo,1221,4606,7620431
1136,725842289046749185,photo,2820,7365,7620431
1137,725786712245440512,photo,1445,4340,7620431
1138,725729321944506368,photo,1889,5407,7620431
1139,725458796924002305,no media,662,1469,7620431
1140,724983749226668032,photo,1384,3868,7620431
1141,724771698126512129,photo,681,2472,7620431
1142,724405726123311104,photo,1748,5531,7620431
1143,724049859469295616,photo,1873,4505,7620432
1144,724046343203856385,photo,592,2777,7620432
1145,724004602748780546,photo,1674,4361,7620432
1146,723912936180330496,photo,1299,4062,7620432
1147,723688335806480385,photo,3169,8033,7620432
1148,723673163800948736,photo,945,3157,7620433
1149,723179728551723008,photo,1991,5521,7620433
1150,722974582966214656,photo,1668,4291,7620433
1151,722613351520608256,photo,1738,5178,7620433
1152,721503162398597120,photo,1984,4854,7620433
1153,721001180231503872,photo,655,2633,7620433
1154,720785406564900865,photo,816,3245,7620433
1155,720775346191278080,photo,720,2583,7620433
1156,720415127506415616,photo,1587,4304,7620433
1157,720389942216527872,photo,2673,6680,7620433
1158,720340705894408192,photo,1037,2990,7620433
1159,720059472081784833,photo,1193,4048,7620433
1160,720043174954147842,photo,2131,5112,7620433
1161,719991154352222208,photo,1853,5043,7620433
1162,719704490224398336,photo,1542,4757,7620433
1163,719551379208073216,photo,2042,5267,7620433
1164,719367763014393856,photo,786,2911,7620433
1165,719339463458033665,photo,1329,4601,7620433
1166,719332531645071360,photo,1015,3562,7620433
1167,718971898235854848,photo,1163,3642,7620433
1168,718939241951195136,photo,1872,5470,7620433
1169,718631497683582976,photo,8570,19700,7620433
1170,718613305783398402,photo,512,2535,7620433
1171,718540630683709445,photo,1075,2587,7620433
1172,718460005985447936,photo,561,2810,7620433
1173,718454725339934721,photo,1600,5073,7620433
1174,718246886998687744,photo,531,2012,7620433
1175,718234618122661888,photo,1067,4045,7620433
1176,717841801130979328,photo,630,2555,7620433
1177,717790033953034240,photo,1197,3011,7620433
1178,717537687239008257,photo,1951,5996,7620433
1179,717428917016076293,no media,482,1675,7620433
1180,717421804990701568,photo,894,3287,7620433
1181,717047459982213120,photo,2028,6534,7620433
1182,717009362452090881,photo,1034,3411,7620433
1183,716802964044845056,photo,1249,4464,7620433
1184,716791146589110272,photo,1523,6239,7620433
1185,716730379797970944,no media,454,1283,7620433
1186,716447146686459905,no media,6259,13664,7620433
1187,716439118184652801,photo,226,2470,7620433
1188,716285507865542656,photo,1152,2894,7620433
1189,716080869887381504,photo,2037,7010,7620433
1190,715928423106027520,photo,926,3327,7620433
1191,715758151270801409,no media,1511,3899,7620433
1192,715733265223708672,photo,1793,4870,7620433
1193,715704790270025728,no media,601,2910,7620433
1194,715696743237730304,photo,1363,4070,7620433
1195,715680795826982913,photo,1719,4512,7620433
1196,715360349751484417,photo,1673,5703,7620433
1197,715342466308784130,photo,724,3157,7620433
1198,715220193576927233,photo,694,2518,7620433
1199,715200624753819648,photo,2003,5339,7620433
1200,715009755312439296,photo,1317,4338,7620433
1201,714982300363173890,photo,1100,3916,7620433
1202,714962719905021952,no media,4536,7687,7620433
1203,714957620017307648,photo,1508,4314,7620433
1204,714631576617938945,photo,1067,3408,7620433
1205,714606013974974464,photo,984,3782,7620433
1206,714485234495041536,no media,1229,2830,7620433
1207,714258258790387713,photo,759,3140,7620433
1208,714251586676113411,photo,893,3405,7620433
1209,714214115368108032,photo,934,2365,7620433
1210,714141408463036416,photo,1493,4496,7620433
1211,713919462244790272,photo,827,3418,7620433
1212,713909862279876608,no media,577,1998,7620433
1213,713900603437621249,photo,786,2956,7620433
1214,713761197720473600,photo,1462,5090,7620433
1215,713411074226274305,photo,1373,4598,7620433
1216,713177543487135744,photo,3005,7511,7620433
1217,713175907180089344,photo,1549,4648,7620433
1218,712809025985978368,photo,7153,19404,7620433
1219,712717840512598017,photo,5311,12886,7620433
1220,712668654853337088,photo,1289,4330,7620433
1221,712438159032893441,photo,1662,5558,7620433
1222,712309440758808576,no media,25,255,7620433
1223,712097430750289920,photo,1101,3969,7620433
1224,712092745624633345,photo,953,3072,7620433
1225,712085617388212225,photo,512,3383,7620433
1226,712065007010385924,photo,664,2361,7620433
1227,711998809858043904,animated_gif,134,0,7620433
1228,711968124745228288,photo,2456,8410,7620433
1229,711743778164514816,photo,1045,2963,7620433
1230,711732680602345472,photo,4374,9280,7620433
1231,711694788429553666,animated_gif,19426,34288,7620433
1232,711652651650457602,photo,977,4039,7620433
1233,711363825979756544,photo,1202,3818,7620433
1234,711306686208872448,photo,778,3459,7620433
1235,711008018775851008,photo,657,3130,7620433
1236,710997087345876993,photo,1478,4751,7620433
1237,710844581445812225,photo,735,2658,7620433
1238,710833117892898816,photo,574,2808,7620433
1239,710658690886586372,photo,600,2408,7620433
1240,710609963652087808,no media,2498,5002,7620433
1241,710588934686908417,photo,1996,4749,7620433
1242,710296729921429505,no media,784,2472,7620433
1243,710283270106132480,photo,548,2229,7620433
1244,710272297844797440,photo,1338,4731,7620433
1245,710269109699739648,photo,1198,2504,7620433
1246,710153181850935296,photo,951,3043,7620433
1247,710140971284037632,photo,949,2892,7620433
1248,710117014656950272,photo,2116,5748,7620433
1249,709918798883774466,photo,1135,3115,7620433
1250,709901256215666688,photo,105,706,7620433
1251,709852847387627521,photo,1269,3661,7620433
1252,709566166965075968,photo,1279,3697,7620433
1253,709556954897764353,photo,1130,3434,7620433
1254,709519240576036864,photo,255,1552,7620433
1255,709449600415961088,photo,615,2326,7620433
1256,709409458133323776,photo,736,2726,7620433
1257,709225125749587968,photo,608,2509,7620433
1258,709207347839836162,photo,6208,13162,7620433
1259,709198395643068416,photo,679,2520,7620433
1260,709179584944730112,no media,714,2104,7620433
1261,709158332880297985,photo,448,2130,7620433
1262,709042156699303936,photo,1746,4969,7620433
1263,708853462201716736,no media,697,1872,7620433
1264,708845821941387268,photo,952,3108,7620433
1265,708834316713893888,photo,537,1768,7620433
1266,708810915978854401,photo,7387,17237,7620433
1267,708738143638450176,photo,869,2867,7620433
1268,708711088997666817,photo,771,2664,7620433
1269,708479650088034305,photo,716,2663,7620433
1270,708469915515297792,photo,872,3220,7620433
1271,708400866336894977,no media,10757,16746,7620433
1272,708356463048204288,photo,1419,3772,7620433
1273,708349470027751425,photo,785,2455,7620433
1274,708149363256774660,photo,1641,4468,7620433
1275,708130923141795840,photo,891,3542,7620433
1276,708119489313951744,photo,1041,2807,7620433
1277,708109389455101952,photo,578,2019,7620433
1278,708026248782585858,video,2035,4568,7620433
1279,707995814724026368,photo,1192,3271,7620433
1280,707983188426153984,no media,2,51,7620433
1281,707969809498152960,photo,1032,2816,7620433
1282,707776935007539200,photo,1007,3429,7620433
1283,707741517457260545,photo,652,2605,7620433
1284,707738799544082433,no media,2631,4284,7620433
1285,707693576495472641,photo,1068,3598,7620433
1286,707629649552134146,no media,938,2696,7620433
1287,707610948723478529,photo,6829,17736,7620433
1288,707420581654872064,photo,737,2379,7620433
1289,707411934438625280,photo,635,2386,7620433
1290,707387676719185920,photo,1385,3664,7620433
1291,707377100785885184,photo,1151,3436,7620433
1292,707315916783140866,photo,682,2591,7620433
1293,707297311098011648,photo,846,2891,7620433
1294,707059547140169728,photo,722,2697,7620433
1295,707038192327901184,photo,845,2296,7620433
1296,707021089608753152,photo,1458,4254,7620433
1297,707014260413456384,photo,635,2410,7620433
1298,706904523814649856,no media,8347,15265,7620433
1299,706901761596989440,photo,640,2161,7620433
1300,706681918348251136,photo,1028,3477,7620433
1301,706644897839910912,video,1166,2702,7620433
1302,706593038911545345,photo,669,2257,7620433
1303,706538006853918722,photo,1502,3620,7620433
1304,706516534877929472,photo,1104,3238,7620433
1305,706346369204748288,photo,983,3607,7620433
1306,706310011488698368,photo,8496,22400,7620433
1307,706291001778950144,photo,499,1777,7620433
1308,706265994973601792,photo,979,2861,7620433
1309,706169069255446529,no media,2369,4087,7620433
1310,706166467411222528,photo,1715,5386,7620433
1311,706153300320784384,no media,409,1557,7620433
1312,705975130514706432,photo,783,3244,7620433
1313,705970349788291072,photo,948,3285,7620433
1314,705898680587526145,photo,596,2486,7620433
1315,705786532653883392,photo,560,2041,7620433
1316,705591895322394625,photo,1224,3316,7620433
1317,705475953783398401,photo,982,3089,7619843
1318,705442520700944385,photo,1746,4659,7620433
1319,705428427625635840,photo,1801,3996,7620433
1320,705239209544720384,photo,797,3136,7620433
1321,705223444686888960,photo,859,2698,7620433
1322,705102439679201280,photo,544,2246,7620433
1323,705066031337840642,photo,642,2274,7620433
1324,704871453724954624,photo,1182,4465,7620433
1325,704859558691414016,photo,582,2357,7620433
1326,704847917308362754,photo,1631,5349,7620433
1327,704819833553219584,photo,1063,2759,7620433
1328,704761120771465216,photo,3085,6932,7620433
1329,704499785726889984,photo,1065,3073,7620433
1330,704491224099647488,no media,88,802,7620433
1331,704480331685040129,photo,1127,3553,7620433
1332,704364645503647744,photo,3784,8406,7620433
1333,704347321748819968,photo,372,1665,7620433
1334,704134088924532736,no media,499,1584,7620433
1335,704113298707505153,photo,599,1944,7620433
1336,704054845121142784,photo,970,3054,7620433
1337,703774238772166656,photo,497,1927,7620433
1338,703769065844768768,photo,1209,3444,7620433
1339,703631701117943808,photo,733,2713,7620433
1340,703611486317502464,photo,1615,4044,7620433
1341,703425003149250560,photo,1460,3971,7620433
1342,703407252292673536,photo,738,2566,7620433
1343,703382836347330562,photo,1209,3671,7620433
1344,703356393781329922,photo,410,2004,7619843
1345,703268521220972544,photo,582,2060,7620433
1346,703079050210877440,photo,3304,7739,7620433
1347,703041949650034688,photo,13358,27622,7620433
1348,702932127499816960,photo,768,2710,7620433
1349,702899151802126337,no media,482,1684,7620434
1350,702684942141153280,photo,1151,3372,7620434
1351,702671118226825216,photo,600,2299,7620434
1352,702598099714314240,photo,3648,12757,7620434
1353,702539513671897089,photo,1018,3008,7620434
1354,702332542343577600,no media,1658,3343,7620434
1355,702321140488925184,photo,1099,3438,7620434
1356,702276748847800320,photo,813,2585,7620434
1357,702217446468493312,photo,1425,5026,7620436
1358,701981390485725185,photo,1056,3610,7620436
1359,701952816642965504,photo,1086,3995,7620436
1360,701889187134500865,photo,1468,3723,7620436
1361,701805642395348998,no media,1809,3596,7620436
1362,701601587219795968,photo,486,2187,7620436
1363,701570477911896070,photo,997,2956,7620436
1364,701545186879471618,photo,654,2788,7620436
1365,701214700881756160,photo,5452,12799,7620436
1366,700890391244103680,photo,614,2321,7620436
1367,700864154249383937,photo,652,2710,7620436
1368,700847567345688576,photo,532,2543,7620436
1369,700796979434098688,photo,1024,2544,7620436
1370,700747788515020802,photo,9961,23925,7620436
1371,700518061187723268,photo,853,2763,7620436
1372,700505138482569216,photo,606,2386,7620436
1373,700462010979500032,photo,1916,4334,7620436
1374,700167517596164096,photo,793,2769,7620436
1375,700151421916807169,photo,705,2348,7620436
1376,700143752053182464,photo,2924,7892,7620436
1377,700062718104104960,photo,742,2776,7620436
1378,700029284593901568,photo,623,2167,7620436
1379,700002074055016451,photo,1434,3470,7620436
1380,699801817392291840,photo,1018,3207,7620436
1381,699788877217865730,photo,529,2350,7620436
1382,699779630832685056,photo,1324,2899,7620436
1383,699775878809702401,photo,643,2053,7620436
1384,699691744225525762,photo,4894,10740,7620436
1385,699446877801091073,photo,2788,6223,7620436
1386,699434518667751424,photo,540,2269,7620436
1387,699423671849451520,photo,351,1438,7620436
1388,699413908797464576,photo,655,2169,7620436
1389,699370870310113280,photo,466,1971,7620436
1390,699323444782047232,photo,919,3309,7620436
1391,699088579889332224,photo,669,2347,7620436
1392,699079609774645248,photo,699,2573,7620436
1393,699072405256409088,video,1265,3155,7620436
1394,699060279947165696,no media,1924,3963,7620436
1395,699036661657767936,photo,1272,2726,7620436
1396,698989035503689728,photo,1047,3537,7620436
1397,698953797952008193,photo,962,2835,7620436
1398,698907974262222848,photo,663,2655,7620436
1399,698710712454139905,photo,726,2598,7620436
1400,698703483621523456,photo,405,1518,7620436
1401,698635131305795584,video,363,1348,7620436
1402,698549713696649216,photo,660,2437,7620436
1403,698355670425473025,photo,481,1961,7620436
1404,698342080612007937,video,1007,2370,7620436
1405,698262614669991936,photo,2136,4972,7620436
1406,698195409219559425,photo,6352,17559,7620436
1407,698178924120031232,photo,789,2934,7620436
1408,697995514407682048,photo,354,1604,7620436
1409,697990423684476929,photo,1380,3445,7620437
1410,697943111201378304,photo,733,2511,7620438
1411,697881462549430272,photo,1271,3157,7620438
1412,697630435728322560,no media,574,1835,7620438
1413,697616773278015490,photo,1079,3312,7620438
1414,697596423848730625,photo,1345,3170,7620438
1415,697575480820686848,photo,535,2137,7620438
1416,697516214579523584,no media,1203,2177,7620438
1417,697482927769255936,photo,717,2533,7620438
1418,697463031882764288,photo,1470,3570,7620438
1419,697270446429966336,photo,1983,4901,7620438
1420,697259378236399616,photo,1063,3442,7620438
1421,697255105972801536,photo,1233,3163,7620438
1422,697242256848379904,photo,710,2637,7620438
1423,696900204696625153,photo,1091,3335,7620438
1424,696894894812565505,photo,720,2447,7620439
1425,696886256886657024,photo,1915,5077,7620439
1426,696877980375769088,photo,759,2550,7620439
1427,696754882863349760,photo,378,1545,7620439
1428,696744641916489729,no media,1001,2162,7620439
1429,696713835009417216,photo,688,2487,7620439
1430,696518437233913856,no media,1810,4082,7620439
1431,696490539101908992,no media,155,1275,7620439
1432,696488710901260288,photo,1101,2660,7619849
1433,696405997980676096,photo,1214,3371,7620439
1434,696100768806522880,no media,709,2026,7620439
1435,695816827381944320,photo,1243,3148,7620439
1436,695794761660297217,photo,834,3343,7620439
1437,695767669421768709,photo,795,1961,7620439
1438,695629776980148225,photo,2236,4782,7620439
1439,695446424020918272,photo,1934,4573,7620439
1440,695409464418041856,photo,3805,9059,7620439
1441,695314793360662529,photo,1565,3802,7620439
1442,695095422348574720,photo,655,2764,7620439
1443,695074328191332352,photo,1179,2979,7620439
1444,695064344191721472,video,640,1685,7620439
1445,695051054296211456,photo,839,2791,7620439
1446,694925794720792577,no media,973,2821,7620439
1447,694905863685980160,photo,992,2886,7620439
1448,694669722378485760,photo,15411,37446,7620439
1449,694356675654983680,photo,308,1576,7620439
1450,694352839993344000,photo,662,2135,7620439
1451,694342028726001664,no media,518,1651,7620439
1452,694329668942569472,photo,534,2104,7620439
1453,694206574471057408,photo,2163,4387,7620439
1454,694183373896572928,photo,991,3082,7620439
1455,694001791655137281,photo,1097,3558,7620439
1456,693993230313091072,no media,430,1962,7620439
1457,693942351086120961,photo,394,1815,7620439
1458,693647888581312512,photo,632,2828,7620439
1459,693644216740769793,no media,135,1410,7620439
1460,693642232151285760,photo,445,2659,7620439
1461,693629975228977152,photo,851,2568,7620439
1462,693622659251335168,photo,395,1619,7620439
1463,693590843962331137,photo,2106,5307,7620439
1464,693582294167244802,no media,271,1721,7620439
1465,693486665285931008,video,672,1868,7620439
1466,693280720173801472,photo,1322,3522,7620439
1467,693267061318012928,no media,870,2505,7620439
1468,693262851218264065,photo,534,2338,7620439
1469,693231807727280129,photo,782,3007,7620439
1470,693155686491000832,photo,3407,8264,7620439
1471,693109034023534592,video,654,1803,7620439
1472,693095443459342336,photo,491,1966,7620439
1473,692919143163629568,photo,797,2803,7620439
1474,692905862751522816,photo,934,2553,7620439
1475,692901601640583168,photo,645,1870,7620439
1476,692894228850999298,photo,863,2395,7620439
1477,692828166163931137,photo,938,3021,7620439
1478,692752401762250755,animated_gif,3871,7154,7620439
1479,692568918515392513,photo,1641,4557,7620440
1480,692535307825213440,photo,1448,3352,7620440
1481,692530551048294401,photo,444,1936,7620440
1482,692423280028966913,no media,245,1550,7620440
1483,692417313023332352,photo,3705,9773,7620440
1484,692187005137076224,photo,873,2644,7620440
